"Time","Status","Age","Transport","Independence_Level","Independence","Extraversion_Level","Extraversion","Selfcontrol_level","Selfcontrol","Anxiety_Level","Anxiety","Turnover","Industry_HighT_Group","PowerIndustry","Profession_Group","Risk_Group","Risk_Group2","RiskGroup_Profession_Industry","RiskGroup_Age_Anxiety"
"994",32,FALSE,"<=35","foot",3.4,"No independent",7,"Extraverted",4.9," NO Selfcontrol",7.1,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"995",53.42094456,FALSE,">35","car",4.8,"Independent",3,"Introverted",4.1," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"996",45.5687885,TRUE,"<=35","foot",6.2,"Independent",7,"Extraverted",6.4,"Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"997",9.757700205,FALSE,">35","bus",4.1,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"998",14.55441478,FALSE,"<=35","car",2.6,"No independent",5.4,"Introverted",3.3," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"999",8.837782341,FALSE,"<=35","bus",6.2,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",6.3,"Anxious",0,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1000",12.78029,TRUE,"<=35","bus",5.5,"Independent",5.4,"Introverted",3.3," NO Selfcontrol",4.8," NO Anxious",1,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"1001",14.48871,FALSE,"<=35","car",4.1,"Independent",3.8,"Introverted",8.7,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1002",14.48871,FALSE,"<=35","car",3.4,"No independent",5.4,"Introverted",9.5,"Selfcontrol",6.3,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1003",14.48871,FALSE,"<=35","car",4.1,"Independent",3.8,"Introverted",8.7,"Selfcontrol",4.8," NO Anxious",0,"etc","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1004",14.48871,FALSE,"<=35","car",3.4,"No independent",5.4,"Introverted",9.5,"Selfcontrol",6.3,"Anxious",0,"etc","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1005",1.675565,FALSE,">35","car",4.8,"Independent",5.4,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1006",113.0513,FALSE,"<=35","car",6.9,"Independent",4.6,"Introverted",4.1," NO Selfcontrol",6.3,"Anxious",0,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1007",48.68994,FALSE,"<=35","bus",3.4,"No independent",6.2,"Extraverted",7.2,"Selfcontrol",2.5," NO Anxious",0,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1008",48.68994,FALSE,"<=35","bus",5.5,"Independent",6.2,"Extraverted",7.2,"Selfcontrol",7.1,"Anxious",0,"IT","IT","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1009",29.30595,TRUE,"<=35","bus",8.4,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",4," NO Anxious",1,"IT","IT","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1010",13.10883,TRUE,"<=35","car",3.4,"No independent",3,"Introverted",6.4,"Selfcontrol",7.1,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1011",7.129363,TRUE,"<=35","bus",6.9,"Independent",5.4,"Introverted",7.2,"Selfcontrol",2.5," NO Anxious",1,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1012",54.96509,FALSE,"<=35","bus",5.5,"Independent",5.4,"Introverted",6.4,"Selfcontrol",7.9,"Anxious",0,"Banks","BCA","IT","High Risk","Medium Risk","Medium Risk","High Risk"
"1013",74.74333,TRUE,"<=35","car",2.6,"No independent",4.6,"Introverted",8,"Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1014",84.89528,FALSE,"<=35","car",3.4,"No independent",4.6,"Introverted",7.2,"Selfcontrol",7.1,"Anxious",0,"IT","IT","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1015",35.94251,FALSE,"<=35","bus",4.8,"Independent",5.4,"Introverted",2.6," NO Selfcontrol",7.9,"Anxious",0,"Consult","BCA","Others","High Risk","Low Risk","Low Risk","High Risk"
"1016",50.23409,FALSE,">35","bus",7.6,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",5.6," NO Anxious",0,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1017",57.52772,FALSE,"<=35","bus",3.4,"No independent",6.2,"Extraverted",2.6," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","IT","High Risk","Medium Risk","Medium Risk","High Risk"
"1018",4.76386,FALSE,"<=35","bus",2.6,"No independent",7.8,"Extraverted",4.1," NO Selfcontrol",8.7,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1019",30.71869,FALSE,"<=35","bus",2.6,"No independent",4.6,"Introverted",7.2,"Selfcontrol",6.3,"Anxious",0,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1020",55.95072,FALSE,"<=35","car",4.8,"Independent",5.4,"Introverted",4.9," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1021",58.44764,FALSE,"<=35","bus",5.5,"Independent",6.2,"Extraverted",3.3," NO Selfcontrol",7.9,"Anxious",0,"etc","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1022",38.89938,FALSE,">35","car",4.8,"Independent",4.6,"Introverted",4.1," NO Selfcontrol",7.1,"Anxious",0,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1023",9.494867,FALSE,"<=35","foot",5.5,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",6.3,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"1024",42.57906,FALSE,"<=35","car",6.2,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",5.6," NO Anxious",0,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1025",42.57906,FALSE,"<=35","car",7.6,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",4.8," NO Anxious",0,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1026",114.8583,TRUE,"<=35","bus",5.5,"Independent",7,"Extraverted",4.9," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1027",18.79261,FALSE,"<=35","bus",2.6,"No independent",7,"Extraverted",4.1," NO Selfcontrol",8.7,"Anxious",0,"Banks","BCA","Others","High Risk","Low Risk","Low Risk","High Risk"
"1028",10.51335,FALSE,">35","bus",4.1,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1029",51.0883,TRUE,"<=35","bus",2.6,"No independent",6.2,"Extraverted",4.9," NO Selfcontrol",6.3,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1030",40.47639,FALSE,"<=35","bus",3.4,"No independent",6.2,"Extraverted",5.7," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1031",5.420945,TRUE,">35","car",6.2,"Independent",3,"Introverted",10,"Selfcontrol",4," NO Anxious",1,"manufacture","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1032",71.22793,TRUE,"<=35","bus",4.1,"Independent",3.8,"Introverted",8,"Selfcontrol",7.9,"Anxious",1,"Consult","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1033",15.34292,FALSE,"<=35","bus",6.2,"Independent",4.6,"Introverted",9.5,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1034",21.48665,FALSE,"<=35","foot",5.5,"Independent",9.4,"Extraverted",3.3," NO Selfcontrol",3.3," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1035",12.32033,FALSE,">35","bus",4.8,"Independent",7,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1036",3.252567,TRUE,">35","bus",9.8,"Independent",2.2,"Introverted",7.2,"Selfcontrol",3.3," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1037",11.79466,FALSE,"<=35","bus",4.1,"Independent",4.6,"Introverted",8.7,"Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1038",108.8789,TRUE,"<=35","bus",7.6,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",1.7," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1039",21.8809,FALSE,">35","car",7.6,"Independent",7.8,"Extraverted",4.1," NO Selfcontrol",1.7," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1040",37.32238,FALSE,"<=35","car",5.5,"Independent",4.6,"Introverted",8.7,"Selfcontrol",4," NO Anxious",0,"etc","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1041",23.95072,TRUE,"<=35","bus",4.8,"Independent",9.4,"Extraverted",4.1," NO Selfcontrol",7.1,"Anxious",1,"Banks","BCA","Others","High Risk","Low Risk","Low Risk","High Risk"
"1042",23.95072,TRUE,"<=35","bus",4.8,"Independent",7.8,"Extraverted",3.3," NO Selfcontrol",7.1,"Anxious",1,"Banks","BCA","Others","High Risk","Low Risk","Low Risk","High Risk"
"1043",51.31828,FALSE,">35","car",5.5,"Independent",4.6,"Introverted",3.3," NO Selfcontrol",7.9,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1044",15.60575,FALSE,">35","bus",2.6,"No independent",7.8,"Extraverted",4.9," NO Selfcontrol",8.7,"Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1045",1.149897,FALSE,"<=35","foot",3.4,"No independent",7.8,"Extraverted",1.8," NO Selfcontrol",7.1,"Anxious",0,"IT","IT","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1046",51.81109,FALSE,"<=35","bus",8.4,"Independent",7,"Extraverted",4.9," NO Selfcontrol",3.3," NO Anxious",0,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1047",61.79877,TRUE,"<=35","bus",7.6,"Independent",3.8,"Introverted",4.9," NO Selfcontrol",5.6," NO Anxious",1,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"1048",45.43737,FALSE,"<=35","bus",5.5,"Independent",6.2,"Extraverted",4.9," NO Selfcontrol",6.3,"Anxious",0,"etc","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1049",17.24846,FALSE,">35","bus",2.6,"No independent",6.2,"Extraverted",7.2,"Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1050",25.98768,FALSE,"<=35","foot",6.2,"Independent",6.2,"Extraverted",7.2,"Selfcontrol",4.8," NO Anxious",0,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"1051",19.05544,FALSE,"<=35","bus",3.4,"No independent",3.8,"Introverted",8.7,"Selfcontrol",7.1,"Anxious",0,"IT","IT","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1052",29.70021,FALSE,">35","bus",5.5,"Independent",1.4,"Introverted",6.4,"Selfcontrol",10,"Anxious",0,"IT","IT","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1053",29.70021,FALSE,">35","bus",5.5,"Independent",2.2,"Introverted",7.2,"Selfcontrol",9.4,"Anxious",0,"IT","IT","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1054",59.86037,TRUE,"<=35","car",6.9,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",5.6," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1055",51.84394,FALSE,"<=35","car",4.1,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",9.4,"Anxious",0,"IT","IT","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1056",58.97331,FALSE,"<=35","bus",4.8,"Independent",4.6,"Introverted",6.4,"Selfcontrol",7.9,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1057",85.48665,FALSE,"<=35","bus",2.6,"No independent",3.8,"Introverted",9.5,"Selfcontrol",7.1,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1058",118.8994,TRUE,"<=35","bus",8.4,"Independent",9.4,"Extraverted",3.3," NO Selfcontrol",3.3," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1059",32.32854,TRUE,"<=35","bus",4.8,"Independent",7,"Extraverted",6.4,"Selfcontrol",2.5," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1060",38.86653,TRUE,"<=35","car",4.8,"Independent",5.4,"Introverted",7.2,"Selfcontrol",4," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1061",56.77207,TRUE,">35","bus",4.1,"Independent",4.6,"Introverted",6.4,"Selfcontrol",7.1,"Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1062",56.77207,TRUE,">35","bus",3.4,"No independent",5.4,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1063",9.691992,FALSE,"<=35","car",4.8,"Independent",4.6,"Introverted",4.1," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1064",7.950719,FALSE,">35","bus",4.1,"Independent",7.8,"Extraverted",2.6," NO Selfcontrol",7.9,"Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1065",8.870637,TRUE,">35","bus",4.1,"Independent",3.8,"Introverted",5.7," NO Selfcontrol",4.8," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1066",8.279261,TRUE,"<=35","bus",4.8,"Independent",8.6,"Extraverted",2.6," NO Selfcontrol",8.7,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1067",8.772074,FALSE,"<=35","car",4.8,"Independent",6.2,"Extraverted",5.7," NO Selfcontrol",4," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1068",3.12115,FALSE,"<=35","car",6.2,"Independent",9.4,"Extraverted",4.1," NO Selfcontrol",4.8," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"1069",3.12115,FALSE,"<=35","car",6.2,"Independent",7,"Extraverted",5.7," NO Selfcontrol",4.8," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"1070",33.01848,FALSE,"<=35","bus",6.2,"Independent",5.4,"Introverted",7.2,"Selfcontrol",3.3," NO Anxious",0,"etc","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1071",5.815195,TRUE,"<=35","bus",5.5,"Independent",4.6,"Introverted",6.4,"Selfcontrol",5.6," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1072",5.256674,TRUE,"<=35","car",6.2,"Independent",3,"Introverted",8,"Selfcontrol",4.8," NO Anxious",1,"IT","IT","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1073",19.18686,FALSE,">35","foot",5.5,"Independent",6.2,"Extraverted",3.3," NO Selfcontrol",7.9,"Anxious",0,"Consult","BCA","Others","Low Risk","Low Risk","Low Risk","Low Risk"
"1074",8.180698,FALSE,"<=35","car",5.5,"Independent",3.8,"Introverted",2.6," NO Selfcontrol",9.4,"Anxious",0,"IT","IT","IT","High Risk","High Risk","High Risk","High Risk"
"1075",27.86037,FALSE,"<=35","car",5.5,"Independent",9.4,"Extraverted",2.6," NO Selfcontrol",4.8," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1076",3.318275,FALSE,"<=35","car",2.6,"No independent",7,"Extraverted",4.9," NO Selfcontrol",7.9,"Anxious",0,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1077",11.72895,FALSE,"<=35","bus",4.8,"Independent",7,"Extraverted",5.7," NO Selfcontrol",7.1,"Anxious",0,"Consult","BCA","Others","High Risk","Low Risk","Low Risk","High Risk"
"1078",27.56468,FALSE,">35","car",6.9,"Independent",3.8,"Introverted",2.6," NO Selfcontrol",7.1,"Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1079",36.33676,FALSE,"<=35","bus",9.1,"Independent",7,"Extraverted",3.3," NO Selfcontrol",2.5," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1080",78.91581,TRUE,"<=35","foot",6.9,"Independent",4.6,"Introverted",4.9," NO Selfcontrol",7.1,"Anxious",1,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1081",23.45791,FALSE,"<=35","car",9.1,"Independent",6.2,"Extraverted",4.1," NO Selfcontrol",3.3," NO Anxious",0,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1082",23.45791,FALSE,"<=35","car",7.6,"Independent",7,"Extraverted",3.3," NO Selfcontrol",3.3," NO Anxious",0,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1083",132.4025,FALSE,"<=35","bus",6.9,"Independent",4.6,"Introverted",2.6," NO Selfcontrol",4.8," NO Anxious",0,"others","MOE","IT","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1084",45.79877,TRUE,"<=35","bus",9.1,"Independent",3.8,"Introverted",4.1," NO Selfcontrol",4.8," NO Anxious",1,"etc","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1085",32.45996,TRUE,"<=35","bus",4.1,"Independent",3.8,"Introverted",6.4,"Selfcontrol",7.9,"Anxious",1,"Banks","BCA","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1086",45.53593,TRUE,">35","foot",6.9,"Independent",3.8,"Introverted",4.1," NO Selfcontrol",7.1,"Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1087",43.46612,FALSE,"<=35","car",3.4,"No independent",6.2,"Extraverted",4.9," NO Selfcontrol",6.3,"Anxious",0,"manufacture","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1088",97.44559,FALSE,"<=35","car",4.8,"Independent",7.8,"Extraverted",3.3," NO Selfcontrol",6.3,"Anxious",0,"Banks","BCA","Others","High Risk","Low Risk","Low Risk","High Risk"
"1089",25.3306,FALSE,"<=35","bus",3.4,"No independent",8.6,"Extraverted",3.3," NO Selfcontrol",6.3,"Anxious",0,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1090",29.96304,FALSE,"<=35","bus",7.6,"Independent",3.8,"Introverted",4.9," NO Selfcontrol",4.8," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"1091",52.73101,TRUE,">35","bus",4.1,"Independent",5.4,"Introverted",8,"Selfcontrol",4.8," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1092",52.73101,TRUE,">35","bus",5.5,"Independent",5.4,"Introverted",5.7," NO Selfcontrol",4," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1093",52.73101,TRUE,">35","bus",8.4,"Independent",3.8,"Introverted",5.7," NO Selfcontrol",3.3," NO Anxious",1,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1094",20.46817,FALSE,"<=35","bus",6.9,"Independent",2.2,"Introverted",6.4,"Selfcontrol",4.8," NO Anxious",0,"Consult","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1095",42.94045,TRUE,"<=35","bus",7.6,"Independent",4.6,"Introverted",5.7," NO Selfcontrol",4," NO Anxious",1,"Banks","BCA","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1096",89.36345,TRUE,"<=35","bus",4.8,"Independent",7,"Extraverted",4.9," NO Selfcontrol",6.3,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1097",90.9076,FALSE,"<=35","car",4.1,"Independent",7,"Extraverted",4.1," NO Selfcontrol",5.6," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"1098",9.921971,FALSE,"<=35","bus",4.8,"Independent",9.4,"Extraverted",2.6," NO Selfcontrol",4.8," NO Anxious",0,"IT","IT","IT","Low Risk","High Risk","High Risk","Low Risk"
"1099",16.49281,FALSE,"<=35","car",5.5,"Independent",9.4,"Extraverted",1.8," NO Selfcontrol",4.8," NO Anxious",0,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1100",51.8768,TRUE,"<=35","car",6.2,"Independent",9.4,"Extraverted",3.3," NO Selfcontrol",4," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1101",34.95688,FALSE,">35","bus",2.6,"No independent",7,"Extraverted",6.4,"Selfcontrol",5.6," NO Anxious",0,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1102",95.96715,FALSE,"<=35","foot",3.4,"No independent",4.6,"Introverted",6.4,"Selfcontrol",6.3,"Anxious",0,"others","MOE","Others","High Risk","Medium Risk","Medium Risk","High Risk"
"1103",0.7556468,TRUE,">35","bus",5.5,"Independent",7,"Extraverted",4.1," NO Selfcontrol",4," NO Anxious",1,"others","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1104",16.65708,FALSE,">35","bus",4.8,"Independent",5.4,"Introverted",5.7," NO Selfcontrol",4," NO Anxious",0,"manufacture","MOE","HR","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1105",17.41273,TRUE,"<=35","car",5.5,"Independent",7.8,"Extraverted",5.7," NO Selfcontrol",6.3,"Anxious",1,"others","MOE","HR","High Risk","Medium Risk","Medium Risk","High Risk"
"1106",79.54004,FALSE,"<=35","bus",5.5,"Independent",3.8,"Introverted",6.4,"Selfcontrol",4," NO Anxious",0,"others","MOE","IT","Low Risk","Medium Risk","Medium Risk","Low Risk"
"1107",86.83368,TRUE,"<=35","bus",6.2,"Independent",3.8,"Introverted",8,"Selfcontrol",4," NO Anxious",1,"others","MOE","Others","Low Risk","Medium Risk","Medium Risk","Low Risk"
